Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Nicaragua,NIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2806.25937937345,2916.55168323761,2948.22979847883,3046.1086825849,3255.48515859924,3455.99273667007,3657.96749691494,3891.49984972345,4044.37612184283,3879.66988190397,4042.22071276517,4324.71007244238,4507.94302866696,4710.57243158513,5067.74639018687,5448.89226010317,5882.36645219746,6225.34702574846,5935.16693631386,5981.10876431466,6274.09456741388,7119.16923360042,7796.69362034144,8319.97944140996,8708.79983051626
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,194.771959898935,205.417936120931,225.294391147438,265.225363452469,283.468281798296,318.643121918273,333.345078419447,387.168065883301,475.044955398162,461.131533961487,474.425692340831,510.75956176268,528.510104469655,552.103334363117,565.30989731175,485.662574175279,502.706475406446,521.804130023434,578.568035680892,561.691304349698,579.512495758236,608.722439593808,609.745147574878,638.336080897887,735.270255787226
Niger,NER,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,764.28188514316,809.387186909375,832.469364409205,836.978440593236,832.125196599523,888.304262543839,935.175329354286,954.892280110555,1010.43184621169,998.792501504778,1057.51100257385,1064.41917390361,1161.78908289767,1137.76904129571,1161.32515723793,1172.19178758955,1188.55709229837,1208.14609955266,1275.99643935327,1419.16805070193,1496.83350023022,1585.59922021188,1839.96909675903,1875.15306770628,2049.93305251019
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,547.318298903379,566.428231812933,712.164852077686,763.388745367223,962.48104194733,1211.37703504386,1599.53891556365,1815.52697545827,2154.10543545364,1820.48633854782,2202.25672957344,2418.41316975875,2633.19734671361,2872.79083379398,3088.72131316169,2585.73360671797,2070.4127339595,1876.34027111773,2057.87944554011,3189.81286498516,2797.18458068686,2787.48779224428,2899.16047470324,2138.76383719983,1084.16041805436
Nigeria,NGA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3138.99138910401,3308.50611479543,3770.1793488182,4014.86695354936,4381.13682825117,4678.09163245173,4975.26979314967,5297.97029503285,5607.00840150758,5927.46111768635,6301.18372544791,6585.36193271035,6670.83826243627,7004.13119554477,7396.12835532947,7307.83788188925,7072.49693372311,7036.67414372387,7158.17107571781,7551.39380367192,7414.7749554048,7588.47885596359,8304.9581050353,8705.43426693539,9086.87550609627
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,1861.89899780644,1823.02267682636,1989.13537265159,2445.36286400013,2818.5814561242,3120.98401394233,3440.4411057968,4204.11328760452,5026.4202989873,4799.78722768888,4833.36586759968,5416.86672931659,5049.8265386157,5626.26115664893,5925.38592218015,5262.68671928674,5598.48622617967,5955.2973863451,6713.98925398989,6718.85826635458,6659.59651070776,7620.80296977508,7606.2375253797,8674.35846327485,9291.85661671864
North Macedonia,MKD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6152.5882611831,6051.69101517432,6395.19347476289,6609.04327819964,7230.39504990083,7972.3107703441,8890.33979540059,9639.00548759835,10924.3276713102,11526.1244817859,11993.5315145202,12420.8316718237,12725.9258313986,13662.8105827007,14485.1242608763,15038.1859543119,16457.1942386203,17160.8894355187,18460.1193633742,20222.1972028646,19962.1686066623,22144.2461882858,24067.4939774976,24532.0766733795,26536.0485130243
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,19227.8894246608,18938.8728389967,18924.5831899653,17015.7487891715,16314.5578590027,15914.2193040498,16430.4461942257,14369.6339810212,14771.4037455399,13598.7166094613,14013.6003306158,14632.8518897608,15945.417608954,17665.1007493109,24225.474169342,31225.6049960968,26509.3628379893,24496.6652122421,18220.8382427201,19455.50139424,23785.754590043,..,..
Northern Mariana Islands,MNP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,38178.2368777076,38601.897639231,43170.557174499,50250.3298214345,57768.6980958462,67047.1704558264,74434.4996835671,85502.2677087731,97503.5407803783,80347.5700665184,88163.2085931423,101221.813476644,102175.919298374,103553.840134417,97666.6951838749,74809.9658049898,70867.3609970749,76131.8384032764,82792.8427113304,76430.5889473338,68340.0181033702,93072.8925119571,109269.520580298,87497.2179649556,86785.4334489176
Norway,NOR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,36986.4941984639,37833.4804107324,38056.2404278106,38684.7096825099,42672.9375348936,47966.8640112608,54369.1766461345,56181.3045666857,62072.7539854909,55618.6337641836,58219.6143463523,62460.0908157002,65774.3520746224,67377.9262258772,66332.4614374198,60754.1816916377,59280.1992028829,64589.5559196863,70253.8463693386,70939.605518036,67110.6045705502,88984.1386736515,123150.172908009,100437.199369202,101031.460599068
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,9753.84755185404,9611.96360191054,9869.13050219438,10463.5425832141,11800.8507411171,14434.8577924647,16930.8565071853,18792.653772482,26576.779241509,20655.9180249218,23570.1798147325,25188.0074151885,24642.2978768596,23458.0233840053,23160.6502252547,18808.3077921839,17110.1897460545,17820.0661809335,19901.7615642016,19180.1864152801,16784.8630630058,19403.4600160211,23223.5829405935,21027.7384778886,20285.2272897377
Oman,OMN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,39443.2607398257,41679.0150905058,41511.028525808,40934.6957158245,42141.6368965156,43672.5203183067,46091.1822351846,48626.9220419854,52841.1889523143,55127.4677721764,55667.4687778644,52393.3135820293,49989.4425093994,47013.4730934385,44235.8336329334,36058.1666084788,33333.8635893722,33619.4988982607,37780.3308327271,37250.6110788359,35163.3281781415,38719.4587682049,42616.3348955868,41945.0255640883,41740.1658530012
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,642.338346499898,609.939506905073,599.937345723927,672.44178669894,771.902247348954,827.619861189926,900.873564984808,998.090114197524,1067.04324565284,963.788066395225,987.304571124485,1131.73513834324,1204.36475491585,1225.4340119198,1266.61340849959,1380.47020838317,1424.69161195897,1519.23459514248,1569.33814626355,1390.41690981745,1278.39735206896,1455.31922370186,1538.3228133171,1360.32417758419,1478.77277977996
Pakistan,PAK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2565.19958815141,2643.76627507187,2687.82993619927,2821.73137023045,3048.35709122876,3292.60223269538,3514.81365241137,3672.18527458861,3721.33293561622,3777.09098629051,3785.70113530595,3879.5977693449,4046.59848766311,4173.93858568758,4312.99070040776,4480.26313460985,4630.7315068374,4789.53646557553,4979.3734961655,5037.53401559745,5048.0213062963,5367.27364714762,5920.27430654107,6013.989636386,6252.11543199559
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,7798.07504193852,8239.26354006532,8340.18981304558,7862.3931898737,8393.73052541231,9635.28357539048,9881.65970716981,10402.5367528907,10577.501907762,10147.7741092815,10221.9163762354,10993.6038613491,12137.1732239921,12698.9240118945,13863.4544155068,16154.0532152373,17150.4759377239,16401.7847567871,16166.9671073752,15846.7968470167,14708.2119536914,13009.2481630213,13729.7602761496,15610.8231931032,..
Palau,PLW,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10196.9054222148,11091.7936315765,11703.9384988605,11588.3696214973,12213.1978548368,12960.1678150853,13544.7651275481,14308.2328121476,14039.4056180714,13414.3544901082,13443.3986844956,14673.0560248903,15461.371967653,15424.7596503485,16442.0389291227,17853.5103927061,18234.6118770397,17991.1080155154,18172.3045821299,18421.9034582421,17389.7246153166,15780.5501158866,17184.5415251955,18230.2698627414,..
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,3975.09310275544,3991.77672094655,4090.58616456082,4264.66428949623,4644.56581177581,5017.74110414832,5528.76705854901,6317.8173051466,7347.59049046839,7796.92618363433,8331.46422259967,9662.29590911979,11064.8063662003,12273.3224983788,13213.1989591137,14082.6548434996,14832.3611652459,15694.6297518495,16151.3273433486,16477.9066268111,13290.5608397749,15509.8069124139,17378.6070017557,18797.1933994045,19161.2188501596
Panama,PAN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8097.29578007965,8197.15760528353,8370.30337531917,8800.56663131567,9591.60288710752,10511.0220241591,11684.5550230964,13332.8660935017,14705.3714314955,14765.7380188572,15572.5786985323,17473.7651165489,19473.251491839,21923.6750843341,24376.0808599604,27245.2788402631,30276.7088496195,33533.32602165,32463.5403500842,33239.7332276186,27017.0033790906,30932.7627809145,36333.1269184359,39813.3857939972,41369.422541499
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,635.957919047725,537.847459634131,506.331789534482,577.467922387259,620.596147680561,744.486489977433,1238.18282926706,1370.753415829,1624.79319935188,1568.83193368607,1866.86889851208,2288.37591141234,2635.0873631547,2560.77458976327,2723.17529825196,2484.5963398603,2316.39479758492,2477.76530986323,2566.36833735041,2575.77274140393,2429.61134585269,2607.57861874444,3102.28968594061,2966.06830432055,3006.70564478923
Papua New Guinea,PNG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2195.95783293206,2167.75888613606,2125.38720131644,2141.94088709085,2186.54008155669,2321.90916249433,2443.80225242341,2622.37468728077,2583.48094331882,2692.43509261969,2911.8920318969,2918.54391777544,3025.85599590795,3109.89537238113,3499.5484675555,3669.73871592695,3812.71035100798,3923.17197680467,3909.91572975538,4059.82860207487,3899.57719236851,3976.90380116956,4419.61926962803,4667.83567092991,4874.6899553589
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,1736.11729210765,1637.68615122932,1367.76506935997,1443.99885236205,1786.21533938543,1970.87169852378,2439.43124694576,3211.93621659546,4384.95469437803,3941.84815479431,4750.96273669458,5805.40154542925,5642.16991672846,6435.68342733004,6652.25478942461,5879.33792308762,5775.15963399596,6152.2671153779,6258.44991640984,5821.18199548738,5365.47220721104,5976.93179789949,6205.62595379319,6299.99026533713,6416.09708970845
Paraguay,PRY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6937.1767197553,6916.4933075016,6924.18334927644,7275.93316008991,7685.65814789972,8006.7097816731,8560.73925135464,9178.94421589024,9867.39695343742,9801.649331069,10893.3149199478,11441.7636772255,10954.3251570137,12137.0081947562,12607.0721636671,12679.0574753234,13329.1373366354,13977.3427788671,14139.0931267568,14149.598522753,14308.8787738305,15406.1670646576,16347.0434974776,17564.4912369374,18523.6810153
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,1945.41338451698,1929.57273038846,2007.37019626753,2129.44114197634,2397.25147277714,2706.66947297608,3129.55996496982,3581.0893081917,4197.58444634142,4181.18755462253,5072.11494019615,5861.35793645245,6519.37852981527,6746.80025696601,6667.13410360861,6231.71150338894,6217.03599995447,6736.16693725487,6978.49121548627,7037.00803692604,6133.32552410183,6826.20255614477,7350.63034300417,7887.54185920108,8452.37167056621
Peru,PER,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5011.94540719164,5086.42247806779,5382.56641273977,5656.85816117967,6037.52025106396,6559.54330021754,7213.59606031591,7982.05008377224,8820.13901056849,8916.59577535359,9713.35863309362,10462.5770434663,10757.1522234351,11290.5547403874,11517.7371710247,11600.3873992867,12066.5460683317,12591.8562879234,13078.2323503405,13563.5372933551,12563.3038060893,15280.5512106486,16669.1561486769,17011.2278028825,17802.4182498972
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,1050.79273107952,969.530611744453,1014.90879320106,1027.2301192843,1099.63013023758,1220.46018559867,1426.14649179546,1712.65543282793,1959.29233534978,1864.45043406471,2162.91375885614,2383.91892522087,2614.61644401308,2781.27957677397,2866.83803761407,2909.85818010301,2985.19564024046,3038.12124959289,3168.51036609727,3400.78949767074,3227.57910235199,3484.38593882819,3548.06930572116,3804.08274131097,3984.8315387656
Philippines,PHL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3365.55833537799,3468.898883231,3580.38245474744,3761.49624595071,4037.17193792289,4289.05223691996,4578.70630898161,4923.19718572577,5144.3357818823,5157.2782508844,5489.23543457601,5705.43591174904,6094.26837338658,6372.83382112545,6688.73961232553,6894.26702217935,7382.66758431792,7773.79853599024,8357.74357934219,8924.10116402887,8238.36802037457,8857.78995115514,10131.346369794,10985.8292627505,11794.1375488492
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,4520.64100449111,5015.23790036613,5223.45178967082,5720.81366178104,6711.72715262967,8043.92332253757,9068.85528307627,11272.5293683383,14048.5604672654,11556.3026866026,12567.7317676382,13867.6669408192,13087.420943321,13621.9023794031,14262.2841914116,12637.5220324406,12464.0110508476,13913.3402919927,15658.2120316794,15874.5220531254,16150.9304813473,18635.5104895754,18891.2121169279,22145.2660647429,25103.565661423
Poland,POL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10718.9105404255,11176.4715964063,11841.2684087721,12330.4727101729,13414.8573934429,13935.5573148214,15208.126622577,16833.8522564382,18372.37645483,19290.1204717828,20993.2495602577,22808.5055268899,23728.1456821435,24433.8914344877,25459.7392273761,26995.3408713745,28359.6927346266,30170.2818974087,32345.1066076225,35882.3655065553,37089.3004256812,41059.5847829682,46077.3855556036,46757.5401841254,50540.9320799713
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,11526.3720667968,11734.7649743954,12936.6928204482,15797.7821340276,18064.1580932987,18780.12751241,19839.4540499032,22811.0564844365,24949.0413566739,23151.2154130712,22551.935098809,23246.5425416481,20593.4274224109,21676.4859642714,22120.6850127107,19215.7813014347,19980.2808866516,21442.3842768879,23541.1401075289,23343.3628970034,22299.4044062173,24711.4510062111,24620.5197587181,27634.6183139773,29292.242104753
Portugal,PRT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,18879.0582089447,19530.6785313917,20356.647299736,20852.2404289696,21478.4297345147,22725.2774946084,24682.5646236933,25738.9369093531,26665.8372952939,26458.1096957925,27295.1035561802,26803.2336904645,26476.2182777269,27966.0874254705,28764.5254955042,29615.9560854108,31589.2695609552,32970.8395386562,34896.7993382974,37865.5603564295,35966.712796561,38657.6677223425,44557.281053572,47426.4880861568,50649.5102380857
Puerto Rico (US),PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,16192.1269719638,18123.1987019918,18731.4593897378,19557.1202492358,20988.9923326534,21959.322696986,22935.9411586313,23664.8823485096,24898.3345857045,25768.7258883384,26414.8810634548,27170.0766543278,27742.024476618,28212.0499737431,28576.0988023209,29242.041465085,29978.0889268918,30328.479490518,30679.9181934488,31830.5284993358,31427.1130762831,32619.0704601174,35353.6821570014,36980.7884784287,39343.7154660139
Puerto Rico (US),PRI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,22938.0302267173,24881.9773781802,25467.3607199539,25967.7814815982,28993.0735148502,29350.3060557285,29955.5812641396,30587.9990445374,30782.4539565628,30533.6808994165,30908.7986630853,31697.218864709,32077.6178539123,32279.4000290919,32391.0670311533,32323.5456459985,32245.8484276651,31866.6160571769,33706.5915157959,36217.7204390287,36858.6085217908,40559.474811812,45327.510192422,47543.3937761528,50247.8492461676
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,27535.182940934,25870.7991864314,27226.6593510117,31602.470865136,41035.5008380177,53949.6764091147,62582.4453138755,65954.3419525051,80781.4039187792,60785.7351551657,76462.6119486736,103261.510293068,108470.387023229,103697.062789144,95840.6898934238,68985.2433380102,61253.6217997091,63279.8767486216,71039.9308240078,66841.3623185691,51683.5681078949,71751.9363398856,88701.4689763536,81816.9797967481,76688.6941743178
Qatar,QAT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,88848.7013764883,89804.935426346,93176.5306735223,94120.3668317771,110957.828211099,115250.402334132,127180.710199783,124055.682467084,126015.024327928,125897.62504715,151646.145163851,174619.917706815,180939.439450305,169203.349850341,148389.2001335,102545.863291279,89934.66888248,99358.3733880435,110032.839882747,107502.567853627,82149.4569875883,116832.656941972,122920.54329029,129367.869670927,126046.354855612
